,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
448,CHI,Nikolic,Nemanja,F,1700000.04,1906333.37,2017
449,ORL,Nocerino,Antonio,M,800000.0,850000.0,2017
450,DC,Nyarko,Patrick,F-M,235000.0,250750.0,2017
451,CLB,Obinwa,Abuchi,M,65004.0,65004.0,2017
452,ATL,Oblitey,Jeffrey,M-F,53000.0,53000.0,2017
453,DC,Odoi-Atsem,Chris,D,65000.04,72500.04,2017
454,MTL,Oduro,Dominic,F,330000.0,330000.0,2017
455,NYCFC,Okoli,Sean,F,52999.92,52999.92,2017
456,POR,Okugo,Amobi,D-M,65004.0,187941.5,2017
457,KC,Oliveira,Kevin,M,65004.0,68337.33,2017
458,POR,Olum,Lawrence,M,142500.0,157500.0,2017
459,PHI,Onyewu,Oguchi,D,65004.0,65004.0,2017
460,KC,Opara,Ike,D,150000.0,150000.0,2017
461,DC,Opare,Kofi,D,105000.0,120000.0,2017
462,TOR,Osorio,Jonathan,M,191762.5,200237.13,2017
463,VAN,Ousted,David,GK,360000.0,378933.33,2017
464,LAFC,Pacheco,Rodrigo,F,99999.96,99999.96,2017
465,TOR,Pais,Mark,GK,65004.0,65004.0,2017
466,KC,Palmer-Brown,Erik,D,75000.0,75500.0,2017
467,VAN,Parker,Tim,D,80850.0,99600.0,2017
468,ATL,Parkhurst,Michael,D,325008.0,325008.0,2017
469,KC,Pasher,Tyler,D-M,53000.0,53000.0,2017
470,LA,Pedro,Joao,M,120000.0,141000.0,2017
471,SJ,Pelosi,Marc,M,65004.0,75004.0,2017
472,ORL,Pereira,Leonardo,D,53004.0,53004.0,2017
473,COL,Perez,Ricardo,M,53004.0,54254.0,2017
474,NYRB,Perrinelle,Damien,D,175008.0,175008.0,2017
475,ATL,Peterson,Jacob,M-F,165300.0,172550.0,2017
476,RSL,Phillips,Demar,D,155004.0,162837.33,2017
477,MTL,Piatti,Ignacio,M,450000.0,450000.0,2017
478,PHI,Picault,Fabrice,F,114999.96,128666.63,2017
479,MTL,Piette,Samuel,M,90000.0,99234.37,2017
480,NYCFC,Pirlo,Andrea,M,5600000.0,5915690.0,2017
481,RSL,Plata,Joao,F,450000.0,608333.33,2017
482,CHI,Polster,Matt,D-M,99900.0,114900.0,2017
483,DAL,Pomykal,Paxton,M,70000.0,75000.0,2017
484,PHI,Pontius,Chris,M-F,400000.0,431000.0,2017
485,KC,Porter,Cameron,F,65000.0,117500.0,2017
486,POR,Powell,Alvas,D,115000.0,123700.0,2017
487,ORL,Powers,Dillon,M,295000.0,325000.0,2017
488,SJ,Qazaishvili,"Valeri ""Vako""",M,1325004.0,1454042.36,2017
489,HOU,Quioto,Romell,F,200004.0,212504.0,2017
490,CLB,Raitala,Jukka,D,125004.0,161670.67,2017
491,MNUFC,Ramirez,Christian,M,350004.0,392504.4,2017
492,ORL,Ramos,Rafael,D,100800.0,100800.0,2017
493,NYCFC,Rawls,Andre,GK,65633.4,65633.4,2017
494,ORL,Redding,Tommy,D,110000.0,117500.0,2017
495,DAL,Reid,Adonijah,F,70000.08,84375.08,2017
496,HOU,Remick,Dylan,D,66150.0,66150.0,2017
497,VAN,Reyna,Yordy,M-F,440000.04,533700.04,2017
498,ATL,Reynish,Kyle,GK,65004.0,65004.0,2017
499,DAL,Reynolds,Bryan,F,53000.0,55000.0,2017
500,VAN,Richey,Spencer,GK,65004.0,65004.0,2017
501,TOR,Ricketts,Tosaint,F,180000.0,193166.67,2017
502,POR,Ridgewell,Liam,D,615000.0,615000.0,2017
503,RSL,Rimando,Nick,GK,450000.0,470000.0,2017
504,NYCFC,Ring,Alexander,M,340000.08,381666.75,2017
505,ORL,Rivas,Carlos,M,375000.0,375000.0,2017
506,ATL,Robinson,Miles,D,125000.04,195000.04,2017
507,DC,Robinson,Jalen,D,69996.0,69996.0,2017
508,NYRB,Robles,Luis,GK,430000.08,430000.08,2017
509,ORL,Rocha,Tony,M,65620.8,65620.8,2017
510,HOU,Rodriguez,Memo,M,53004.0,53004.0,2017
511,SEA,Rodriguez,Victor,M,999999.96,1087499.96,2017
512,LA,Rogers,Robbie,M,225000.0,233500.0,2017
513,SEA,Roldan,Cristian,M,115000.0,137000.0,2017
514,DC,Rolfe,Chris,F,275000.0,275000.0,2017
515,MTL,Romero,Andres,M,245000.04,405000.04,2017
516,LA,Romney,David,D,66150.0,66150.0,2017
517,VAN,Rosales,Mauro,M,65004.0,65004.0,2017
518,PHI,Rosenberry,Keegan,D,104500.0,110312.5,2017
519,LA,Rowe,Brian,GK,120000.0,120000.0,2017
520,NE,Rowe,Kelyn,M,165000.0,230000.0,2017
521,NYRB,Royer,Daniel,M,450000.0,471666.67,2017
522,KC,Rubio,Diego,F,202000.0,218875.0,2017
523,RSL,Rusnak,Albert,M,825000.0,882812.5,2017
524,KC,Saad,Soony,F,65004.0,65004.0,2017
525,COL,Saeid,Mohammed,M,160000.0,170000.0,2017
526,MTL,Salazar,Michael,F,54075.0,54075.0,2017
527,SJ,Salinas,Shea,M,185000.0,185000.0,2017
528,KC,Salloi,Daniel,F,53000.0,53000.0,2017
529,DC,Sam,Lloyd,M-F,240000.0,250000.0,2017
530,CHI,Sanchez,Richard,M,64999.92,64999.92,2017
531,HOU,Sanchez,Vicente,F,65004.0,65004.0,2017
532,KC,Sanchez,Ilie,M,300000.0,305000.0,2017
533,NYCFC,Sands,James,D-M,53000.04,73833.37,2017
534,CLB,Santos,Pedro,M,684000.0,731000.0,2017
535,PHI,Sapong,CJ,F,300000.0,300000.0,2017
536,CLB,Saravia,Rodrigo,M,65625.0,65625.0,2017
537,SJ,Sarkodie,Kofi,D,135000.0,140000.0,2017
538,DC,Sarvas,Marcelo,M,360000.0,425000.0,2017
539,RSL,Saucedo,Sebastian,M,90000.0,100500.0,2017
540,ORL,Saunders,Josh,GK,150000.0,150000.0,2017
541,CLB,Sauro,Gaston,D,585000.0,601312.5,2017
542,RSL,Savarino,Jefferson,F,352500.0,376187.65,2017
543,RSL,Schmidt,Justin,D,53004.0,53004.0,2017
544,RSL,Schuler,Chris,D,127500.0,132500.0,2017
545,MNUFC,Schuller,Rasmus,M,200004.0,225004.0,2017
546,CHI,Schweinsteiger,Bastian,M,5400000.0,5400000.0,2017
547,VAN,Seiler,Cole,D,54075.0,54075.0,2017
548,DAL,Seitz,Chris,GK,153000.0,153000.0,2017
549,HOU,Senderos,Philippe,D,225000.0,242500.0,2017
550,COL,Serna,Dillon,M,72600.0,85600.0,2017
551,VAN,Shea,Brek,M-D,625000.0,670000.0,2017
552,NYCFC,Shelton,Khiry,F,92950.0,110450.0,2017
553,SEA,Shipp,Harrison,M,144999.96,144999.96,2017
554,MTL,Shome,Shamit,M,100000.08,128500.08,2017
555,MNUFC,Shuttleworth,Bobby,GK,155000.0,171875.0,2017
556,RSL,Silva,Luis,M-F,200004.0,208670.67,2017
557,RSL,Silva,Marcelo,D,675000.0,711875.0,2017
558,SJ,Silva,Matheus,M,65000.0,65000.0,2017
559,PHI,Simpson,Jay,F,465000.0,508333.33,2017
560,KC,Sinovic,Seth,D,125000.0,132666.67,2017
561,COL,Sjoberg,Axel,D,108350.0,123350.0,2017
562,LA,Smith,Nathan,D,53004.0,55499.85,2017
563,NE,Smith,Donnie,M,66150.0,66150.0,2017
564,NE,Smith,Joshua,D,65000.0,65000.0,2017
565,CHI,Solignac,Luis,F,274999.92,328312.42,2017
566,RSL,Sparrow,Connor,GK,53004.0,53004.0,2017
567,ORL,Spector,Jonathan,D,549996.0,611933.5,2017
568,TOR,Spencer,Ben,F,65004.0,71554.28,2017
569,ORL,Stajduhar,Mason,GK,53000.0,53000.0,2017
570,CLB,Steffen,Zack,GK,105000.0,105000.0,2017
571,LA,Steres,Daniel,D,105000.0,112062.6,2017
572,NYCFC,Stertzer,John,M,65000.0,65000.0,2017
573,DC,Stieber,Zoltan,M,99999.96,99999.96,2017
574,KC,Storm,Colton,D,53004.0,53004.0,2017
575,NYCFC,Struna,Andraz,D,75600.0,75600.0,2017
576,CLB,Stuver,Brad,GK,80004.0,80004.0,2017
577,RSL,Sunday,Stephen,M,240000.0,253000.0,2017
578,ORL,Sutter,Scott,D,240000.0,240000.0,2017
579,SEA,Svensson,Gustav,M,170000.04,170000.04,2017
580,CLB,Swanson,Ben,M,85000.0,105416.67,2017
581,NYCFC,Sweat,Ben,D,65004.0,65004.0,2017
582,MTL,Tabla,Ballou Jean-Yves,M,70000.0,78999.8,2017
583,ATL,Tambakis,Alexander,GK,65004.0,65004.0,2017
584,SJ,Tarbell,Andrew,GK,80000.0,94000.0,2017
585,MNUFC,Taylor,Jermaine,D,125004.0,135004.0,2017
586,VAN,Tchani,Tony,M,275000.0,308333.33,2017
587,VAN,Techera,Cristian,M,352000.0,377000.0,2017
588,VAN,Teibert,Russell,M,126500.0,194000.0,2017
589,MNUFC,Thiesson,Jerome,D,171000.0,210166.67,2017
590,SJ,Thompson,Tommy,M,150000.0,155000.0,2017
591,NE,Tierney,Chris,D-M,140000.0,148333.33,2017
592,ORL,Toia,Donny,D,110004.0,110004.0,2017
593,SEA,Tolo,Nouhou,D,52999.92,52999.92,2017
594,HOU,Torres,Erick,F,650000.0,695000.0,2017
595,SEA,Torres,Roman,D,433000.0,508812.5,2017
596,CLB,Trapp,Wil,M,300000.0,350000.0,2017
597,PHI,Tribbett,Ken,D,65000.0,65000.0,2017
598,PHI,Trusty,Auston,D,75000.0,104100.0,2017
599,POR,Tuiloma,Bill,D-M,53004.0,64254.0,2017
600,NE,Turner,Matt,GK,54075.0,54075.0,2017
601,DAL,Ulloa,Victor,M,150000.0,152500.0,2017
602,SJ,Urena,Marco,F,275004.0,289420.67,2017
603,DAL,Urruti,Maximiliano,F,300000.0,560000.0,2017
604,POR,Valentin,Zarek,D,110000.0,110000.0,2017
605,POR,Valeri,Diego,M,2227500.0,2607500.0,2017
606,LA,Van,Pele,D,216000.0,216000.0,2017
607,RSL,Van,Matt,GK,96000.0,96000.0,2017
608,ATL,Vazquez,Brandon,F,100008.0,120008.0,2017
609,TOR,Vazquez,Victor,M,630000.0,700000.0,2017
610,RSL,Velazco,Ricardo,F,65633.4,65633.4,2017
611,MNUFC,Venegas,Johan,M,215000.0,227500.0,2017
612,MNUFC,Venegas,Kevin,D,85000.0,88333.33,2017
613,NYRB,Veron,Gonzalo,M-F,500000.0,500000.0,2017
614,NYCFC,Villa,David,F,5610000.0,5610000.0,2017
615,ATL,Villalba,Hector,F,663000.0,770750.0,2017
616,LA,Villarreal,Jose,F,105000.0,105000.0,2017
617,LA,Villarreal,Jaime,M,53004.0,53004.0,2017
618,CHI,Vincent,Brandon,D,96250.0,118125.0,2017
619,DC,Vincent,Rob,M-F,65633.4,65633.4,2017
620,ATL,Walkes,Anton,D,53004.0,53004.0,2017
621,NYCFC,Wallace,Rodney,M,220000.08,220000.08,2017
622,HOU,Ward,Charlie,M,53004.0,53004.0,2017
623,MNUFC,Warner,Collen,M,230004.0,230004.0,2017
624,VAN,Waston,Kendall,D,350000.0,368125.0,2017
625,NE,Watson,Je-Vaughn,D-M,150000.0,155666.67,2017
626,COL,Watts,Jared,D-M,75000.0,75000.0,2017
627,HOU,Wenger,Andrew,M,210000.0,210000.0,2017
628,ATL,Wheeler-Omiunu,Andrew,M,53004.0,53004.0,2017
629,NYCFC,White,Ethan,D,65000.0,65000.0,2017
630,PHI,Wijnaldum,Giliano,D,65004.0,78337.33,2017
631,ATL,Williams,Romario,F,65000.0,65000.0,2017
632,CLB,Williams,Josh,D,110004.0,110004.0,2017
633,COL,Williams,Mekeil,D,110000.0,115000.0,2017
634,VAN,Williams,Sheanon,D,175000.0,184000.0,2017
635,HOU,Willis,Joe,GK,106312.5,106312.5,2017
636,RSL,Wingert,Chris,D,134004.0,145394.0,2017
637,SEA,Wingo,Henry,D-M,53004.0,53004.0,2017
638,SJ,Wondolowski,Chris,F,800000.0,800000.0,2017
639,NE,Woodberry,London,D,69300.0,69300.0,2017
640,DC,Worra,Travis,GK,65625.0,65625.0,2017
641,NE,Wright,Brian,F,65000.04,83750.04,2017
642,NYRB,Wright-Phillips,Bradley,F,1500000.0,1635000.0,2017
643,SJ,Wynne,Marvell,D,245808.0,257058.0,2017
644,PHI,Yaro,Joshua,D,130000.0,194000.0,2017
645,ORL,Youth,Yoshimar,M,549996.0,599996.0,2017
646,SJ,Yueill,Jackson,M,124992.0,175992.0,2017
647,LA,Zardes,Gyasi,F,577500.0,577500.0,2017
648,TOR,Zavaleta,Eriq,D,102850.0,133450.0,2017
649,POR,Zemanski,Ben,M,105000.0,109000.0,2017
650,KC,Zendejas,Adrian,GK,53000.0,53000.0,2017
651,DAL,Zimmerman,Walker,D,205000.0,205000.0,2017
652,NYRB,Zizzo,Sal,D,110000.0,110000.0,2017
653,KC,Zusi,Graham,M,725000.0,757102.27,2017
